ID,Count
18604,306.806557363684
18605,274.6424770650016
18606,295.3152403316757
18607,342.4876771176172
18608,394.39592940765954
18609,509.64571406504535
18610,723.3842108604019
18611,801.9662475338334
18612,810.462857702955
18613,716.7912128056739
18614,766.4244164711977
18615,756.743852426051
18616,737.4291538995238
18617,754.6080924928292
18618,773.1799179991051
18619,820.4219991306956
18620,788.3972075233096
18621,735.8853709043136
18622,738.5550708208409
18623,721.097554844942
18624,632.617002731708
18625,504.8614650034752
18626,427.2683005015159
18627,353.0365321435854
18628,297.1519159831625
18629,265.9999804811441
18630,286.0222096868804
18631,331.7102161394972
18632,381.9850106414912
18633,493.6080953039012
18634,700.6206324147495
18635,776.7298360772047
18636,784.9590734599104
18637,694.2351039538523
18638,742.3064414517343
18639,732.9305070566843
18640,714.2236067768728
18641,730.8619555834357
18642,748.8493596986391
18643,794.6048189166883
18644,763.5877889455332
18645,712.7284038097955
18646,715.314093151356
18647,698.4059332830655
18648,409.79671110323875
18649,327.0392149243719
18650,276.7759063511107
18651,228.6900433390499
18652,192.48910058076513
18653,172.30949639987438
18654,185.27949822093782
18655,214.87528002936043
18656,247.4422919012273
18657,319.74950587165773
18658,453.8481097644468
18659,503.15013802306447
18660,508.48087431336126
18661,449.71169144082876
18662,480.85134769398246
18663,474.77780388782475
18664,462.65984598201396
18665,473.4378373886244
18666,485.08971999036555
18667,514.7291963585449
18668,494.6369812971667
18669,461.69128324074364
18670,463.3662413647439
18671,452.41347171910763
18672,390.56842542008826
18673,311.69403697692155
18674,263.78915937794784
18675,217.95955827884274
18676,183.45721887801716
18677,164.22447245281327
18678,176.5859020389874
18679,204.79300469940875
18680,235.83192278440026
18681,304.7463721730138
18682,432.5528653789687
18683,479.54156739940527
18684,484.6221774258396
18685,428.6105341016264
18686,458.28907026697175
18687,452.500506384395
18688,440.9511415155611
18689,451.2234131537065
18690,462.32857168143147
18691,490.577318686332
18692,471.4278609500856
18693,440.02802521294336
18694,441.62439175130385
18695,431.1855427352428
18696,695.11870747501
18697,554.741095310061
18698,469.4818310402196
18699,387.91606430974105
18700,326.51012361351076
18701,292.28041899285984
18702,314.2808173795
18703,364.4827371118434
18704,419.7246133527493
18705,542.3759078956726
18706,769.8410038482746
18707,853.4696939535814
18708,862.5119688660019
18709,762.8245938069431
18710,815.6453144702068
18711,805.3430504306459
18712,784.7879336898441
18713,803.070128867961
18714,822.834664195655
18715,873.1107009354777
18716,839.0292303297838
18717,783.1450066907285
18718,785.9861586440844
18719,767.4074954360526
18720,688.831262007415
18721,549.7233848846497
18722,465.2353025279682
18723,384.40730951128216
18724,323.55679409617585
18725,289.63670191849315
18726,311.4381036393353
18727,361.18594001973975
18728,415.9281458005397
18729,537.4700423116221
18730,762.8776848088592
18731,845.7499417712954
18732,854.7104280484748
18733,755.9247391730154
18734,808.2676890653904
18735,798.0586104381124
18736,777.6894175894429
18737,795.8062477673458
18738,815.3920101218357
18739,865.2132931110699
18740,831.4400941510452
18741,776.0613510937249
18742,778.8768044321829
18743,760.4661878189629
18744,714.6772840753606
18745,570.3498626893713
18746,482.6916558602532
18747,398.83087062515216
18748,335.6971490737835
18749,300.5043221941126
18750,323.12374647151955
18751,374.738199174147
18752,431.534417797708
18753,557.6367556137491
18754,791.5020440158614
18755,877.483797164678
18756,886.7804948463524
18757,784.288213027896
18758,838.5951519443424
18759,828.0030127824348
18760,806.8695360852961
18761,825.666137955347
18762,845.986788625673
18763,897.6774437683143
18764,862.6370217686701
18765,805.1803819983243
18766,808.1014755321835
18767,789.0000639020782
18768,675.6680504695836
18769,539.2184534135639
18770,456.3448949059391
18771,377.061483311351
18772,317.37378998457575
18773,284.10189334235173
18774,305.48668147652774
18775,354.28386226108086
18776,407.97997261258763
18777,527.1992659220933
18778,748.2994841717893
18779,829.5880948783413
18780,838.3773508661105
18781,741.4794057550507
18782,792.8221087655704
18783,782.8081203860631
18784,762.8281723482933
18785,780.5987992088094
18786,799.8102877066649
18787,848.6795115730855
18788,815.5517010945946
18789,761.2312173669079
18790,763.9928688384748
18791,745.9340696504912
18792,654.4060123408651
18793,522.2502346140813
18794,441.9845554632309
18795,365.196047866438
18796,307.38661711319594
18797,275.1617262225833
18798,295.8735741750126
18799,343.1351969030703
18800,395.1415888420162
18801,510.609268976585
18802,724.751867626796
18803,803.4824743858888
18804,811.995148558364
18805,718.1464046077172
18806,767.8734466316289
18807,758.174580156432
18808,738.823364551243
18809,756.0347822770118
18810,774.6417203589242
18811,821.9731191047895
18812,789.8877802497905
18813,737.276662823183
18814,739.9514101724579
18815,722.4608883754609
18816,423.9111981295127
18817,338.3033140034149
18818,286.308803598775
18819,236.5667357630988
18820,199.11893639748524
18821,178.24429305769118
18822,191.6610161858664
18823,222.27615531719871
18824,255.96486156604698
18825,330.76252801166714
18826,469.4798439477781
18827,520.4799649908689
18828,525.9943059958237
18829,465.20095639202106
18830,497.4131451040237
18831,491.1304123196902
18832,478.59507976197926
18833,489.74429381571235
18834,501.7974981981266
18835,532.4578368458932
18836,511.67359253896683
18837,477.5931571476905
18838,479.32580527766254
18839,467.9957931581936
18840,404.02063922127786
18841,322.4296073739898
18842,272.87475856987305
18843,225.46666429957702
18844,189.7759727021756
18845,169.88079941382313
18846,182.6679894631036
18847,211.8466196485469
18848,243.95460050221413
18849,315.24264654337264
18850,447.45113479011343
18851,496.0582524956875
18852,501.31385222397114
18853,443.3730191539591
18854,474.0737629219112
18855,468.08582552657157
18856,456.13866986009083
18857,466.764745813451
18858,478.2523954927593
18859,507.47410436450025
18860,487.66508844874215
18861,455.1837589804977
18862,456.83510862189837
18863,446.0367179233489
18864,719.0604417850337
18865,573.847851856737
18866,485.65203210267987
18867,401.2769237520512
18868,337.7559993826775
18869,302.34733283117146
18870,325.10548336463694
18871,377.036490533644
18872,434.18104369796526
18873,561.0567745496074
18874,796.3563724851631
18875,882.8654567701483
18876,892.2191716440938
18877,789.0982986485501
18878,843.7383052072796
18879,833.0812038345059
18880,811.8181142849912
18881,830.7299968170112
18882,851.175275230006
18883,903.1829521930622
18884,867.9276252296529
18885,810.1186005169097
18886,813.0576092887779
18887,793.8390475805635
18888,712.5564399960572
18889,568.6573181572176
18890,481.25924186967165
18891,397.647318119068
18892,334.7009493527118
18893,299.6125591190416
18894,322.1648590130031
18895,373.62614299338344
18896,430.2538157198261
18897,555.9819379248457
18898,789.15321824343
18899,874.879815819015
18900,884.1489250398909
18901,781.9607946949911
18902,836.1065747885219
18903,825.5458683811307
18904,804.475106436408
18905,823.2159283583967
18906,843.4762763821684
18907,895.0135366676384
18908,860.0770990441456
18909,802.7909650069311
18910,805.7033900353483
18911,786.6586628930036
18912,739.2926677051285
18913,589.9942266367273
18914,499.31683837079055
18915,412.5676649833694
18916,347.25945039774615
18917,310.85448909885986
18918,334.2529864187145
18919,387.6451779447599
18920,446.3976091712553
18921,576.8432463912623
18922,818.7634764012532
18923,907.7066694699861
18924,917.323570109028
18925,811.3011819163139
18926,867.4785960318094
18927,856.5216354676552
18928,834.6602657089593
18929,854.1042724654915
18930,875.1248203103912
18931,928.5958388908554
18932,892.3485317008051
18933,832.912932669351
18934,835.9346364220554
18935,816.1753214478504
18936,698.9398524960213
18937,557.7905689488792
18938,472.0626249993567
18939,390.04848215689105
18940,328.3049861596327
18941,293.88711703704075
18942,316.00845406603275
18943,366.4863393472351
18944,422.0318863397397
18945,545.3574087209063
18946,774.0729056618666
18947,858.1613119989095
18948,867.2532933044806
18949,767.0179256324072
18950,820.129007685169
18951,809.7701109517726
18952,789.1020004429339
18953,807.4846948858913
18954,827.3578780674668
18955,877.9102877856004
18956,843.6414675368696
18957,787.4500420909644
18958,790.3068121733158
18959,771.6260199826354
18960,676.9454933098643
18961,540.2379196324886
18962,457.20767733037235
18963,377.77436960494884
18964,317.97382853224246
18965,284.6390268198162
18966,306.0642458201164
18967,354.9536843474706
18968,408.7513145380045
18969,528.1960082235613
18970,749.7142466691083
18971,831.1565446096081
18972,839.9624178876652
18973,742.8812739615452
18974,794.3210473727089
18975,784.288126178857
18976,764.2704033172631
18977,782.0746279778151
18978,801.3224384216553
18979,850.2840562381743
18980,817.0936131040761
18981,762.6704290741179
18982,765.43730182542
18983,747.3443600082109
18984,438.511825572206
18985,349.9553785683224
18986,296.17003914375306
18987,244.71472239202438
18988,205.97712136630224
18989,184.3834998731868
18990,198.26233057662924
18991,229.93193640413563
18992,264.78097116314393
18993,342.1548678809865
18994,485.6499765689057
18995,538.4066772215189
18996,544.1109467750954
18997,481.22371276230547
18998,514.5453747993181
18999,508.04624801286604
19000,495.0791653118399
19001,506.6123879065025
19002,519.0807366574892
19003,550.797098792812
19004,529.2969899153284
19005,494.04273382191343
19006,495.8350589548678
19007,484.1148111289407
19008,417.93618299239483
19009,333.53493932724047
19010,282.27328992765433
19011,233.23233498916306
19012,196.31236118949016
19013,175.73194529753792
19014,188.95956013101585
19015,219.1431798296419
19016,252.3570448129728
19017,326.1004404792277
19018,462.8625401668511
19019,513.143816091974
19020,518.5804326321796
19021,458.6439633979487
19022,490.4021223131374
19023,484.2079444517559
19024,471.8492970160979
19025,482.8413632449282
19026,494.72467808690686
19027,524.9528602161906
19028,504.4615691855528
19029,470.86149646985785
19030,472.5697229783923
19031,461.3994070269327
19032,743.826793006077
19033,593.6126958401499
19034,502.37917783247383
19035,415.09796667560863
19036,349.3892129786864
19037,312.760977916491
19038,336.30297959305926
19039,390.0226285619369
19040,449.13539189580086
19041,580.3810598613493
19042,823.7850008340156
19043,913.2736877236082
19044,922.949569378436
19045,816.2769396592317
19046,872.7988931510929
19047,861.7747329050189
19048,839.7792860831162
19049,859.3425440737506
19050,880.4920121717339
19051,934.2909716459793
19052,897.8213575945181
19053,838.0212365474702
19054,841.0614725865555
19055,821.180972574452
19056,737.0987761234136
19057,588.243386376
19058,497.8350882383151
19059,411.34334778581837
19060,346.22893891267563
19061,309.9320113352304
19062,333.26107232961175
19063,386.4948195958461
19064,445.0728997569194
19065,575.1314323864578
19066,816.3337508314485
19067,905.0130000913917
19068,914.6013620497786
19069,808.8936011151047
19070,864.9043056698345
19071,853.9798604877379
19072,832.1833655440829
19073,851.5696711430066
19074,872.5278393580595
19075,925.8401797551007
19076,889.7004384392676
19077,830.4412178112057
19078,833.4539544921195
19079,813.7532763699705
19080,764.7558705177083
19081,610.3151946475913
19082,516.5146363181696
19083,426.7775910198253
19084,359.21998808508823
19085,321.5611432385466
19086,345.76554694540016
19087,400.99670734104905
19088,461.7727283276002
19089,596.7112597174626
19090,846.9638649156616
19091,938.9704977597919
19092,948.9186299964101
19093,839.2445491910731
19094,897.3568626388579
19095,886.0225152545145
19096,863.40818186417
19097,883.5218918507742
19098,905.2664431876437
19099,960.5791456508064
19100,923.0833849392905
19101,861.6006660342916
19102,864.7264452889667
19103,844.28656703231
19104,723.0131971883529
19105,577.0023574661388
19106,488.3217154595635
19107,403.482787732902
19108,339.61268176148997
19109,304.0093698228892
19110,326.8926244467249
19111,379.109102150973
19112,436.567785294034
19113,564.1409661812099
19114,800.7340322358432
19115,887.71866660045
19116,897.1237998877313
19117,793.4360599582809
19118,848.3764287238735
19119,837.6607440768893
19120,816.28076895389
19121,835.2966122123267
19122,855.8542805998259
19123,908.1478495605276
19124,872.6987201348322
19125,814.5719127691782
19126,817.5270775998811
19127,798.2028693156326
19128,700.2612938612374
19129,558.845148292587
19130,472.95512394246157
19131,390.78592214821674
19132,328.9256916288783
19133,294.4427508183597
19134,316.6059112599094
19135,367.1792318856568
19136,422.8297953301312
19137,546.3884814750743
19138,775.5363963378979
19139,859.7837833054944
19140,868.8929542449746
19141,768.4680779039845
19142,821.6795737198552
19143,811.3010920756933
19144,790.5939056777495
19145,809.0113551182282
19146,828.922111270097
19147,879.5700972314143
19148,845.2364870920339
19149,788.9388240726241
19150,791.8009952694554
19151,773.0848844866993
19152,453.6153373993926
19153,362.0087711816166
19154,306.3709218297079
19155,253.1433473193264
19156,213.07152043895286
19157,190.73415727550162
19158,205.09101176633783
19159,237.85140292341634
19160,273.9007309879972
19161,353.9395901904171
19162,502.37705150105836
19163,556.9508330299519
19164,562.8515727757645
19165,497.7983354141438
19166,532.2676839839445
19167,525.5447100112565
19168,512.1310065453661
19169,524.0614639549319
19170,536.9592557490573
19171,569.7680136253641
19172,547.5273839003682
19173,511.0588776024788
19174,512.9129351728843
19175,500.7890108864069
19176,432.3310150463665
19177,345.0227684052856
19178,291.9955316649881
19179,241.26547600051632
19180,203.0738802549326
19181,181.78462018432035
19182,195.4678292011954
19183,226.6910529207793
19184,261.0488916200855
19185,337.3322056731737
19186,478.8047552726864
19187,530.8178518724857
19188,536.4417199243401
19189,474.4408795166029
19190,507.2928737648663
19191,500.8853519680815
19192,488.1010398939212
19193,499.47170207526557
19194,511.7643098388813
19195,543.033630837579
19196,521.8365653251934
19197,487.07921687357
19198,488.84627923958976
19199,477.2912279417914
19200,769.4461631356921
19201,614.0582935402629
19202,519.6824508838342
19203,429.3950430222873
19204,361.4231053455116
19205,323.53329659428505
19206,347.8861473290144
19207,403.4560436714838
19208,464.6048075601466
19209,600.3709248791382
19210,852.1583439859874
19211,944.729258906883
19212,954.7384036221117
19213,844.3916852452091
19214,902.8604049205051
19215,891.4565433187286
19216,868.7035148950401
19217,888.9405834449549
19218,910.8184953908091
19219,966.4704339030757
19220,928.7447094914423
19221,866.88491346454
19222,870.0298633067564
19223,849.4646260776544
19224,762.486415483904
19225,608.5040507988195
19226,514.9818507762523
19227,425.5111050867404
19228,358.15398304788465
19229,320.60689289104084
19230,344.73946870097933
19231,399.80672759575066
19232,460.4023924031866
19233,594.9404862925044
19234,844.4504531449459
19235,936.1840512545926
19236,946.1026618626079
19237,836.7540449135902
19238,894.6939068806289
19239,883.3931947944478
19240,860.8459706800533
19241,880.8999921279519
19242,902.5800153148698
19243,957.7285742965923
19244,920.3440843136497
19245,859.0438187526395
19246,862.1603220857589
19247,841.781100290057
19248,791.0960936581148
19249,631.3360707634104
19250,534.3047720992736
19251,441.47694464646344
19252,371.5924784541389
19253,332.63656298060585
19254,357.6746306306827
19255,414.8080988675779
19256,477.67740741959494
19257,617.2635801863605
19258,876.1355497026475
19259,971.311135323657
19260,981.601907653728
19261,868.1503602443415
19262,928.2642160959574
19263,916.539483687106
19264,893.1462525979837
19265,913.9527321724433
19266,936.4462236042916
19267,993.6640424340567
19268,954.8768281462617
19269,891.27648112271
19270,894.5099205160383
19271,873.3660385701015
19272,747.9156918033368
19273,596.8758510005733
19274,505.14081217439633
19275,417.3798064703618
19276,351.30984442965973
19277,314.48025987629285
19278,338.15167456035897
19279,392.1666264278729
19280,451.6043392112205
19281,583.571479243836
19282,828.3134388128335
19283,918.2940549897706
19284,928.0231260446479
19285,820.7641049888306
19286,877.5967659596705
19287,866.512004675835
19288,844.3956464308685
19289,864.0664458314394
19290,885.3321749131377
19291,939.4268732647085
19292,902.7567816794535
19293,842.6279327009513
19294,845.6848812564456
19295,825.6950959196497
19296,724.3801525035522
19297,578.0932593231009
19298,489.24495443648743
19299,404.2456271159558
19300,340.25476597551017
19301,304.5841411072389
19302,327.51065965303167
19303,379.82585974853964
19304,437.3931763890695
19305,565.2075518192618
19306,802.2479294173638
19307,889.397020127647
19308,898.81993510548
19309,794.9361593252751
19310,849.9804003706479
19311,839.2444562565597
19312,817.8240593670605
19313,836.8758546774321
19314,857.4723901481045
19315,909.864827251628
19316,874.3486763993858
19317,816.1119723560597
19318,819.0727243299689
19319,799.7119809875376
19320,469.2390542842344
19321,374.477314646652
19322,316.92315000580425
19323,261.8622764729852
19324,220.41026945622855
19325,197.30354818416384
19326,212.15489087111717
19327,246.0436369013119
19328,283.33459956052263
19329,366.13020963281735
19330,519.6802513158902
19331,576.1336988120567
19332,582.2376757052907
19333,514.9438320872607
19334,550.6003965619444
19335,543.6458655114566
19336,529.7701584754714
19337,542.1115325219004
19338,555.4535585180399
19339,589.3923371457205
19340,566.3856810686264
19341,528.6611025645415
19342,530.5790188014867
19343,518.0375143651158
19344,447.22164334469306
19345,356.9062688250548
19346,302.05263322715405
19347,249.57529972194703
19348,210.06828399358358
19349,188.04576526831784
19350,202.20026034218964
19351,234.49889480609397
19352,270.0401087142095
19353,348.9508226886455
19354,495.2960626045747
19355,549.1006283822896
19356,554.9181973851388
19357,490.78188337832034
19358,524.7653875534328
19359,518.137173689531
19360,504.9125359562789
19361,516.6748339401809
19362,529.3908317606156
19363,561.7371512163468
19364,539.8100024747338
19365,503.85551863745457
19366,505.68344332414205
19367,493.7304053729339
19368,795.9479324098302
19369,635.20809192246
19370,537.5816946113168
19371,444.18454864703426
19372,373.87147692381023
19373,334.676642535346
19374,359.8682701231683
19375,417.3521412724705
19376,480.60703098203794
19377,621.0492939351445
19378,881.508940427087
19379,977.268243498145
19380,987.62212973862
19381,873.4747773333854
19382,933.9573149894927
19383,922.1606741089518
19384,898.6239709612058
19385,919.5580578954988
19386,942.1895032298696
19387,999.7582422991762
19388,960.7331437507189
19389,896.742732067785
19390,899.996002334601
19391,878.7224437202931
19392,788.7484725659705
19393,629.462546310645
19394,532.7191933526849
19395,440.16683757444537
19396,370.48975737247207
19397,331.6494457169361
19398,356.6132115265753
19399,413.5771330596306
19400,476.2598734867531
19401,615.4318166220163
19402,873.5355693556985
19403,968.4287162008725
19404,978.6889500990511
19405,865.5740763855274
19406,925.5095410694221
19407,913.819602447727
19408,890.4957920562397
19409,911.2405272602066
19410,933.6672680212519
19411,990.7152898321615
19412,952.0431787323325
19413,888.6315692304767
19414,891.855413214877
19415,870.7742768994951
19416,818.343544035111
19417,653.0809616777221
19418,552.7076474018775
19419,456.6825830490228
19420,384.3911102490772
19421,344.0934495915333
19422,369.9938947849964
19423,429.0951913971424
19424,494.12988589751615
19425,638.5237771529296
19426,906.3119847848338
19427,1004.7656703321347
19428,1015.4108841904251
19429,898.0517641953411
19430,960.2361008866649
19431,948.1075375563178
19432,923.9085814631557
19433,945.431691449862
19434,968.6999184625178
19435,1027.8884709259617
19436,987.7653219710118
19437,921.9744100927273
19438,925.3192177257966
19439,903.4470843339009
19440,773.6758944664205
19441,617.4338404303742
19442,522.5392032465664
19443,431.75547543945504
19444,363.4098884442785
19445,325.31179519068047
19446,349.79851626056814
19447,405.67388651773905
19448,467.1587919778941
19449,603.6712307779562
19450,856.8427533949708
19451,949.9225409542843
19452,959.9867070537553
19453,849.0334004653271
19454,907.8235292103235
19455,896.3569793101067
19456,873.4788749528399
19457,893.8271889244472
19458,915.8253661910496
19459,971.7832296129707
19460,933.8501226888714
19461,871.6502764675524
19462,874.8125144496266
19463,854.1342278190209
19464,749.329728689879
19465,598.0043264146484
19466,506.09584995357454
19467,418.16892006767637
19468,351.97404372922404
19469,315.07482781012266
19470,338.79099654051606
19471,392.9080710606265
19472,452.45815896759893
19473,584.6748009238438
19474,829.8794786338135
19475,920.0302154697265
19476,929.7776806638017
19477,822.3158717619085
19478,879.2559826497026
19479,868.1502641089121
19480,845.9920918644573
19481,865.7000816011114
19482,887.0060164515487
19483,941.2029882273486
19484,904.4635668196247
19485,844.2210360300135
19486,847.2837641647641
19487,827.2561854053539
19488,485.4008934704809
19489,387.3753078613229
19490,327.8388249438283
19491,270.8815087015482
19492,228.00178447916838
19493,204.09920636204592
19494,219.46206873180253
19495,254.51803317351465
19496,293.09339562020216
19497,378.74070638343096
19498,537.5794192844372
19499,595.9772734356166
19500,602.291487503366
19501,532.6798651990798
19502,569.5645364472991
19503,562.3704728783059
19504,548.0168496423294
19505,560.783293385866
19506,574.5848541896897
19507,609.6925744844165
19508,585.8935080733222
19509,546.8695949005107
19510,548.8535692660605
19511,535.8801021104666
19512,462.6251444266063
19513,369.19906855825354
19514,312.4561280757323
19515,258.1713358407152
19516,217.3035935720086
19517,194.52256081671044
19518,209.16457429097477
19519,242.57565950119866
19520,279.3410072030005
19521,360.9696157296528
19522,512.3553743568833
19523,568.0131122686003
19524,574.0310537976072
19525,507.68571480978517
19526,542.8397011185745
19527,535.9831939666731
19528,522.3030645892585
19529,534.4704873528242
19530,547.6244579080303
19531,581.0848705078365
19532,558.402492531702
19533,521.2096407868563
19534,523.1005240541672
19535,510.7357917322738
19536,823.3624929984742
19537,657.0863455284243
19538,556.0974358277656
19539,459.4834441219631
19540,386.7486034783851
19541,346.2037949039824
19542,372.26308904725636
19543,431.72685737867846
19544,497.16041347565726
19545,642.43988093695
19546,911.8704493559485
19547,1010.9279571324569
19548,1021.6384587118375
19549,903.5595683489978
19550,966.1252852252686
19551,953.9223367044992
19552,929.5749669939955
19553,951.2300794768951
19554,974.6410118908409
19555,1034.1925712188156
19556,993.8233446375166
19557,927.6289332370852
19558,930.99425477159
19559,908.9879783024818
19560,815.9150646380024
19561,651.1429080673056
19562,551.0674571124525
19563,455.3273524102076
19564,383.25040852487376
19565,343.07233338782646
19566,368.89591758814475
19567,427.8218278577074
19568,492.66352833149824
